file_path,feature_path,text,emotion,raw_emotion,dialogue_id,utterance_id,split,dataset
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia9_utt7.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia9_utt7.npy,"Um, absolutely. Uh, how 'bout tomorrow afternoon? Do you know uh, Central Perk in the Village, say, five-ish?",neutral,neutral,9,7,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia9_utt8.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia9_utt8.npy,"Great, I'll see you then.",neutral,neutral,9,8,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia9_utt9.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia9_utt9.npy,Ok. Ok. Having a phone has finally paid off.,happiness,joy,9,9,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia9_utt10.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia9_utt10.npy,"Even though you do do a good Bob impression, I'm thinkin' when she sees you tomorow, she's probably gonna realize, ""Hey, you're not Bob.""",neutral,neutral,9,10,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia9_utt11.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia9_utt11.npy,"I'm hoping that when Bob doesn't show up, she will seek comfort in the open arms of the wry stranger at the next table.",neutral,neutral,9,11,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia9_utt12.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia9_utt12.npy,Oh my god. You are pure evil.,disgust,disgust,9,12,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia9_utt13.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia9_utt13.npy,"Ok, pure evil , horny and alone . I've done this",anger,anger,9,13,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia10_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia10_utt0.npy,Nobody!,anger,anger,10,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia10_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia10_utt1.npy,Nobody respects the bucket!,anger,anger,10,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia10_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia10_utt2.npy,You wouldn't believe what people put in here!,anger,anger,10,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia10_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia10_utt3.npy,Look!,anger,anger,10,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia10_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia10_utt4.npy,"Okay, does this look like a garbage can to you?",anger,anger,10,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia10_utt5.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia10_utt5.npy,No.,neutral,neutral,10,5,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia11_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia11_utt0.npy,This is my wedding.,neutral,neutral,11,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia11_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia11_utt1.npy,"All right, yknow what? We really are late! Lets go! Lets go! Lets go!!",anger,anger,11,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia11_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia11_utt2.npy,Fine. Youll-youll watch it on video when we get back.,neutral,neutral,11,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia11_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia11_utt3.npy,Here you go Phoebe! Here you go Phobo! Phewbedo! Phaybobo.,happiness,joy,11,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia11_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia11_utt4.npy,Thank you.,neutral,neutral,11,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia11_utt5.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia11_utt5.npy,Thank you.,neutral,neutral,11,5,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia11_utt6.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia11_utt6.npy,"All right, lets go! Bye, Pheebs!",happiness,joy,11,6,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia11_utt7.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia11_utt7.npy,"Bye, Pheebs!",happiness,joy,11,7,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia11_utt8.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia11_utt8.npy,London baby!!,happiness,joy,11,8,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia11_utt9.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia11_utt9.npy,"Oh, do you need a hug? You dont have to bring me anything!",happiness,joy,11,9,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt0.npy,Hey!,neutral,neutral,12,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt1.npy,Hey! So Estelle lined up a bunch of auditions for me tomorrow and Ill have my health insurance back in no time.,happiness,joy,12,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt2.npy,"Thats great, but shouldnt you be on the toilet right now?",disgust,disgust,12,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt3.npy,What?!,surprise,surprise,12,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt4.npy,Whats wrong with you?,disgust,disgust,12,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt5.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt5.npy,Nothing!,neutral,neutral,12,5,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt6.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt6.npy,"Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, havent been able to stand up since.",fear,fear,12,6,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt7.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt7.npy,"But um, I dont think its anything serious.",neutral,neutral,12,7,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt8.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt8.npy,This sounds like a hernia. You have toyou-you go to the doctor!,surprise,surprise,12,8,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt9.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt9.npy,"No way! Kay look, if I have to go to the doctor for anything its gonna be for this thing sticking out of my stomach!",fear,fear,12,9,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt10.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt10.npy,Thats a hernia.,disgust,disgust,12,10,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia12_utt11.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia12_utt11.npy,Why did I have to start working out again? Damn you 15s!,anger,anger,12,11,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia13_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia13_utt0.npy,I love your place! Where is this guy from?,happiness,joy,13,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia13_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia13_utt1.npy,Uh thats an eighteenth century Indian artifact from Calcutta.,neutral,neutral,13,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia13_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia13_utt2.npy,"Oh wow! So, youre more than just dinosaurs.",surprise,surprise,13,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia13_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia13_utt3.npy,So much more.,neutral,neutral,13,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia14_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia14_utt0.npy,"Well, well to sum up, were having fun, you look young.",neutral,neutral,14,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia14_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia14_utt1.npy,Okay,neutral,neutral,14,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia14_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia14_utt2.npy,But thats not enough. So So heres a key to my apartment.,neutral,neutral,14,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia14_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia14_utt3.npy,Really?!,surprise,surprise,14,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia14_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia14_utt4.npy,Really.,neutral,neutral,14,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia14_utt5.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia14_utt5.npy,You dont think this is too fast.,neutral,neutral,14,5,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt0.npy,Get Out!,anger,anger,15,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt1.npy,"Ross, can I talk to you for a minute?",neutral,neutral,15,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt2.npy,"Yes, please! So, what's going on?",neutral,neutral,15,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt3.npy,"Uh, well... Joey and I broke up.",sadness,sadness,15,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt4.npy,"Oh my God, wh-what happened?",surprise,surprise,15,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt5.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt5.npy,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",sadness,sadness,15,5,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt6.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt6.npy,I knew that was him!,anger,anger,15,6,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt7.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt7.npy,"Anyway I just, uh, I think it's for the best.",sadness,sadness,15,7,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt8.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt8.npy,"Hey, you ok?",neutral,neutral,15,8,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt9.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt9.npy,I guess.,sadness,sadness,15,9,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt10.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt10.npy,There was hum... there was another reason that I thought it was time to end it with Joey.,neutral,neutral,15,10,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt11.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt11.npy,I started to realize that I was having feelings for someone else.,neutral,neutral,15,11,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt12.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt12.npy,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",neutral,neutral,15,12,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt13.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt13.npy,"Oh, professor Clerk we're kind of in the middle of a conversation, here.",neutral,neutral,15,13,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt14.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt14.npy,"Yeah, can you guys just throw him in the pool later?",neutral,neutral,15,14,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt15.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt15.npy,Or we could throw you both in,happiness,joy,15,15,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt16.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt16.npy,"Ok, gentlemen!",anger,anger,15,16,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt17.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt17.npy,Please!,anger,anger,15,17,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt18.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt18.npy,Aren't we a little old for this?,anger,anger,15,18,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt19.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt19.npy,"I mean, we're scientists, right?",neutral,neutral,15,19,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt20.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt20.npy,We're academics.,anger,anger,15,20,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt21.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt21.npy,And most importantly I... you-you will have to catch us first.,happiness,joy,15,21,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia15_utt22.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia15_utt22.npy,"GO, GO, GO!",happiness,joy,15,22,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia16_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia16_utt0.npy,"Go, go, go!",happiness,joy,16,0,train,MELD
